1348.0,219,1540,1759
1381.0,220,1369,1589
1332.0,220,1463,1683
1300.0,221,1411,1632
1379.0,220,1486,1706
1302.0,219,1407,1626
1329.0,220,1383,1603
1381.0,219,1503,1722
1337.0,219,1464,1683
1318.0,268,1652,1920
