114702.0,294,371,665
118527.0,304,380,684
118095.0,300,378,678
115482.0,302,380,682
115920.0,286,363,649
115361.0,284,360,644
116445.0,285,361,646
117197.0,287,362,649
116445.0,286,361,647
114702.0,285,360,645
