11323.0,180,339,519
11201.0,193,390,583
11050.0,183,379,562
11419.0,184,365,549
11249.0,189,388,576
10968.0,185,359,544
10937.0,191,369,560
11216.0,183,368,551
10898.0,185,360,545
11365.0,182,371,553
