29015.0,316,4072,4388
28550.0,316,4347,4663
27564.0,313,4166,4479
28502.0,311,4164,4475
29020.0,314,4237,4551
27720.0,314,4881,5195
28598.0,311,4169,4480
28583.0,310,4538,4848
28700.0,308,4300,4608
29214.0,322,4617,4939
