12435.0,724,733,1456
12103.0,186,195,382
12515.0,178,187,365
12515.0,177,186,362
12435.0,182,191,373
12020.0,181,190,371
12012.0,174,183,358
12731.0,174,184,358
12020.0,178,186,364
12012.0,170,179,350
