25869.0,237,269,506
25772.0,254,301,555
24909.0,230,262,492
25793.0,235,265,500
25283.0,233,264,497
26104.0,234,265,499
26197.0,233,263,495
24909.0,234,265,498
25122.0,232,263,495
26255.0,232,264,496
