17222.0,237,272,510
17369.0,252,287,539
16952.0,238,270,508
17098.0,256,291,547
17039.0,254,289,544
16996.0,238,272,509
17908.0,241,274,515
17039.0,239,273,512
16996.0,239,273,512
17908.0,239,273,512
