31909.0,311,411,722
31611.0,305,404,708
31642.0,328,424,752
32044.0,314,414,728
31913.0,306,405,711
31950.0,302,403,705
31657.0,303,400,702
31913.0,306,403,709
34380.0,306,404,710
31819.0,311,409,720
