2642.0,392,610,1002
2618.0,393,607,1000
2618.0,388,598,986
2732.0,409,635,1044
2646.0,424,644,1068
2624.0,406,620,1026
2624.0,390,601,991
2612.0,391,602,993
2618.0,383,591,974
2618.0,391,598,989
