24852.0,239,270,510
25707.0,242,276,518
26382.0,232,262,495
25707.0,239,270,509
25407.0,234,266,500
24878.0,234,265,498
24878.0,234,265,499
24852.0,233,265,498
25715.0,230,261,491
25039.0,233,264,497
