23980.0,236,1450,1685
23975.0,237,1578,1814
23687.0,238,1562,1799
23600.0,235,1560,1795
24589.0,234,1452,1687
23609.0,234,1673,1907
23424.0,237,1591,1829
24446.0,244,1717,1961
23309.0,235,1583,1818
23507.0,246,1623,1869
