32300.0,437,9326,9764
31720.0,433,9448,9882
31922.0,426,9432,9858
31902.0,432,9723,10155
33116.0,426,9156,9582
33321.0,425,9526,9952
32841.0,430,9492,9922
32624.0,426,10485,10911
32128.0,423,9889,10311
31753.0,424,9366,9790
