22361.0,237,1620,1857
23427.0,235,1689,1924
22588.0,237,1615,1852
22042.0,238,1506,1744
22536.0,236,1724,1960
23638.0,237,1589,1826
23306.0,244,1652,1896
22656.0,241,1681,1922
22270.0,245,1538,1784
22926.0,240,1590,1831
