24698.0,232,263,496
25943.0,234,266,499
26478.0,233,264,497
24698.0,229,260,490
26155.0,240,271,511
25420.0,238,269,506
26466.0,230,261,491
24698.0,234,265,499
26263.0,233,264,497
25525.0,232,263,495
25778.0,259,294,553
26133.0,249,290,539
26462.0,250,284,535
26133.0,245,278,524
25647.0,250,281,531
25525.0,252,286,537
26709.0,260,293,553
25878.0,247,279,527
26131.0,241,274,515
25525.0,256,290,545
